,Unnamed: 0,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
309,15,2017-11-07T00:00:00,8,0021700156,1610612762,Utah,5-6,21.0,23.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.303,0.8,0.231,15.0,45.0,12.0,240:00,0.348,0.354,0.107,0.226,0.494,0.37,0.203,0.205,UTA,l,-7.0
310,16,2017-11-07T00:00:00,9,0021700157,1610612763,Memphis,7-4,23.0,24.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.479,0.84,0.368,18.0,34.0,14.0,240:00,0.527,0.342,0.16,0.135,0.481,0.247,0.167,0.256,MEM,w,1.0
311,17,2017-11-07T00:00:00,9,0021700157,1610612757,Portland,6-5,21.0,29.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.444,0.95,0.316,11.0,42.0,16.0,240:00,0.481,0.247,0.167,0.256,0.527,0.342,0.16,0.135,POR,l,-1.0
304,10,2017-11-07T00:00:00,6,0021700154,1610612746,LA,5-5,26.0,29.0,21.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.512,0.706,0.36700000000000005,20.0,39.0,17.0,240:00,0.579,0.207,0.185,0.263,0.625,0.226,0.138,0.275,LAC,l,-13.0
305,11,2017-11-07T00:00:00,6,0021700154,1610612759,San Antonio,7-4,32.0,20.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.536,0.789,0.536,33.0,39.0,13.0,240:00,0.625,0.226,0.138,0.275,0.579,0.207,0.185,0.263,SAS,w,13.0
306,12,2017-11-07T00:00:00,7,0021700155,1610612751,Brooklyn,4-7,21.0,25.0,27.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.42700000000000005,0.773,0.314,22.0,47.0,25.0,240:00,0.489,0.247,0.216,0.174,0.522,0.215,0.17,0.188,BKN,l,-8.0
307,13,2017-11-07T00:00:00,7,0021700155,1610612743,Denver,6-5,28.0,29.0,36.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.473,0.75,0.265,26.0,47.0,19.0,240:00,0.522,0.215,0.17,0.188,0.489,0.247,0.216,0.174,DEN,w,8.0
774,8,2017-12-10T00:00:00,5,0021700389,1610612755,Philadelphia,13-13,26.0,29.0,40.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.45799999999999996,0.9,0.31,26.0,47.0,17.0,240:00,0.505,0.313,0.163,0.44,0.669,0.4,0.144,0.167,PHI,l,-7.0
775,9,2017-12-10T00:00:00,5,0021700389,1610612740,New Orleans,14-13,32.0,34.0,21.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.575,0.75,0.625,31.0,33.0,14.0,240:00,0.669,0.4,0.144,0.167,0.505,0.313,0.163,0.44,NOP,w,7.0
1416,0,2018-01-25T00:00:00,1,0021700710,1610612758,Sacramento,15-33,19.0,28.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.469,0.5710000000000001,0.41700000000000004,17.0,38.0,13.0,240:00,0.5,0.173,0.137,0.114,0.451,0.22,0.17,0.175,SAC,w,1.0
1417,1,2018-01-25T00:00:00,1,0021700710,1610612748,Miami,27-21,17.0,30.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.37799999999999995,0.778,0.353,19.0,46.0,13.0,240:00,0.451,0.22,0.17,0.175,0.5,0.173,0.137,0.114,MIA,l,-1.0
772,6,2017-12-10T00:00:00,4,0021700388,1610612742,Dallas,7-20,24.0,24.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.457,0.778,0.355,23.0,33.0,10.0,240:00,0.525,0.111,0.122,0.143,0.549,0.319,0.198,0.25,DAL,l,-5.0
773,7,2017-12-10T00:00:00,4,0021700388,1610612750,Minnesota,16-11,23.0,24.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.5,0.7829999999999999,0.368,19.0,45.0,18.0,240:00,0.549,0.319,0.198,0.25,0.525,0.111,0.122,0.143,MIN,w,5.0
1418,2,2018-01-25T00:00:00,2,0021700711,1610612764,Washington,26-22,20.0,20.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.488,0.75,0.457,25.0,39.0,23.0,240:00,0.581,0.186,0.221,0.308,0.569,0.333,0.139,0.325,WAS,l,-9.0
1419,3,2018-01-25T00:00:00,2,0021700711,1610612760,Oklahoma City,28-20,25.0,29.0,28.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.517,0.759,0.33299999999999996,18.0,40.0,14.0,240:00,0.569,0.333,0.139,0.325,0.581,0.186,0.221,0.308,OKC,w,9.0
1496,12,2018-01-30T00:00:00,7,0021700750,1610612743,Denver,26-25,30.0,25.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.465,1.0,0.435,22.0,38.0,13.0,240:00,0.523,0.163,0.146,0.25,0.549,0.054,0.165,0.317,DEN,l,-2.0
1497,13,2018-01-30T00:00:00,7,0021700750,1610612759,San Antonio,34-19,30.0,30.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.5,1.0,0.375,33.0,43.0,16.0,240:00,0.549,0.054,0.165,0.317,0.523,0.163,0.146,0.25,SAS,w,2.0
2312,4,2018-04-03T00:00:00,3,0021701158,1610612737,Atlanta,22-56,25.0,31.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.42,0.733,0.39399999999999996,24.0,49.0,15.0,240:00,0.494,0.17,0.179,0.255,0.495,0.143,0.14,0.229,ATL,l,-3.0
2313,5,2018-04-03T00:00:00,3,0021701158,1610612748,Miami,42-36,30.0,22.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.451,0.846,0.242,22.0,46.0,14.0,240:00,0.495,0.143,0.14,0.229,0.494,0.17,0.179,0.255,MIA,w,3.0
1716,16,2018-02-14T00:00:00,9,0021700861,1610612760,Oklahoma City,33-26,34.0,39.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.494,0.6859999999999999,0.45899999999999996,26.0,38.0,9.0,240:00,0.599,0.432,0.092,0.186,0.593,0.174,0.122,0.167,OKC,w,7.0
1717,17,2018-02-14T00:00:00,9,0021700861,1610612763,Memphis,18-38,33.0,20.0,31.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.512,0.8,0.519,29.0,41.0,12.0,240:00,0.593,0.174,0.122,0.167,0.599,0.432,0.092,0.186,MEM,l,-7.0
2306,24,2018-04-01T00:00:00,13,0021701155,1610612758,Sacramento,25-53,19.0,24.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.38,0.5,0.292,17.0,47.0,10.0,240:00,0.418,0.152,0.105,0.26,0.447,0.333,0.165,0.227,SAC,w,1.0
2307,25,2018-04-01T00:00:00,13,0021701155,1610612747,Los Angeles,33-43,22.0,21.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.4,0.64,0.21899999999999997,18.0,47.0,14.0,240:00,0.447,0.333,0.165,0.227,0.418,0.152,0.105,0.26,LAL,l,-1.0
2304,22,2018-04-01T00:00:00,12,0021701154,1610612763,Memphis,21-56,24.0,27.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.455,0.75,0.429,20.0,42.0,17.0,240:00,0.506,0.136,0.168,0.205,0.536,0.298,0.139,0.195,MEM,l,-15.0
2305,23,2018-04-01T00:00:00,12,0021701154,1610612757,Portland,48-29,32.0,23.0,43.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.46399999999999997,0.92,0.316,28.0,43.0,13.0,240:00,0.536,0.298,0.139,0.195,0.506,0.136,0.168,0.205,POR,w,15.0
2310,2,2018-04-03T00:00:00,2,0021701157,1610612751,Brooklyn,25-53,22.0,27.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.42,0.435,0.405,20.0,36.0,18.0,240:00,0.525,0.284,0.17,0.059,0.599,0.198,0.098,0.175,BKN,l,-26.0
2311,3,2018-04-03T00:00:00,2,0021701157,1610612755,Philadelphia,47-30,28.0,33.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.5489999999999999,0.667,0.429,28.0,55.0,10.0,240:00,0.599,0.198,0.098,0.175,0.525,0.284,0.17,0.059,PHI,w,26.0
1922,14,2018-03-06T00:00:00,8,0021700964,1610612740,New Orleans,37-26,35.0,32.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.447,0.889,0.433,39.0,51.0,8.0,240:00,0.51,0.175,0.073,0.161,0.5,0.263,0.115,0.192,NOP,w,5.0
1923,15,2018-03-06T00:00:00,8,0021700964,1610612746,LA,34-29,27.0,25.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.465,0.654,0.259,25.0,57.0,13.0,240:00,0.5,0.263,0.115,0.192,0.51,0.175,0.073,0.161,LAC,l,-5.0
2298,16,2018-04-01T00:00:00,9,0021701151,1610612762,Utah,44-33,28.0,33.0,26.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.605,0.72,0.39299999999999996,29.0,45.0,16.0,240:00,0.678,0.329,0.173,0.194,0.467,0.156,0.136,0.152,UTA,w,24.0
2299,17,2018-04-01T00:00:00,9,0021701151,1610612750,Minnesota,44-34,26.0,24.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.42200000000000004,0.929,0.33299999999999996,19.0,32.0,12.0,240:00,0.467,0.156,0.136,0.152,0.678,0.329,0.173,0.194,MIN,l,-24.0
2296,14,2018-04-01T00:00:00,8,0021701150,1610612760,Oklahoma City,45-33,20.0,33.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.43200000000000005,0.72,0.29,24.0,51.0,18.0,240:00,0.479,0.263,0.164,0.275,0.524,0.277,0.196,0.159,OKC,w,5.0
2297,15,2018-04-01T00:00:00,8,0021701150,1610612740,New Orleans,43-34,28.0,22.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.45799999999999996,0.7390000000000001,0.344,28.0,44.0,21.0,240:00,0.524,0.277,0.196,0.159,0.479,0.263,0.164,0.275,NOP,l,-5.0
2302,20,2018-04-01T00:00:00,11,0021701153,1610612756,Phoenix,19-59,24.0,35.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.456,0.875,0.355,26.0,42.0,15.0,240:00,0.517,0.178,0.146,0.191,0.612,0.101,0.149,0.175,PHX,l,-10.0
2303,21,2018-04-01T00:00:00,11,0021701153,1610612744,Golden State,56-21,22.0,36.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.539,0.889,0.46399999999999997,31.0,45.0,14.0,240:00,0.612,0.101,0.149,0.175,0.517,0.178,0.146,0.191,GSW,w,10.0
2300,18,2018-04-01T00:00:00,10,0021701152,1610612749,Milwaukee,41-36,34.0,20.0,38.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.45,0.852,0.364,27.0,45.0,9.0,265:00,0.51,0.27,0.082,0.216,0.506,0.511,0.154,0.333,MIL,l,-3.0
2301,19,2018-04-01T00:00:00,10,0021701152,1610612743,Denver,42-35,22.0,41.0,16.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.444,0.804,0.306,27.0,57.0,17.0,265:00,0.506,0.511,0.154,0.333,0.51,0.27,0.082,0.216,DEN,w,3.0
2022,18,2018-03-13T00:00:00,10,0021701014,1610612739,Cleveland,39-28,38.0,30.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.494,0.867,0.486,25.0,44.0,19.0,240:00,0.592,0.345,0.174,0.122,0.418,0.306,0.152,0.22,CLE,w,22.0
2023,19,2018-03-13T00:00:00,10,0021701014,1610612756,Phoenix,19-50,18.0,34.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.38799999999999996,0.833,0.188,17.0,47.0,18.0,240:00,0.418,0.306,0.152,0.22,0.592,0.345,0.174,0.122,PHX,l,-22.0
2024,20,2018-03-13T00:00:00,11,0021701015,1610612743,Denver,37-31,22.0,25.0,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.442,0.737,0.325,26.0,44.0,19.0,240:00,0.517,0.221,0.183,0.111,0.528,0.278,0.16,0.235,DEN,l,-9.0
2025,21,2018-03-13T00:00:00,11,0021701015,1610612747,Los Angeles,31-36,35.0,13.0,29.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.444,0.68,0.375,20.0,52.0,15.0,240:00,0.528,0.278,0.16,0.235,0.517,0.221,0.183,0.111,LAL,w,9.0
2026,0,2018-03-14T00:00:00,1,0021701016,1610612749,Milwaukee,36-32,20.0,32.0,28.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.5,0.75,0.41700000000000004,28.0,37.0,11.0,240:00,0.551,0.122,0.104,0.214,0.609,0.264,0.17,0.243,MIL,l,-9.0
2027,1,2018-03-14T00:00:00,1,0021701016,1610612753,Orlando,21-48,36.0,25.0,30.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.506,0.87,0.529,31.0,42.0,17.0,240:00,0.609,0.264,0.17,0.243,0.551,0.122,0.104,0.214,ORL,w,9.0
2028,2,2018-03-14T00:00:00,2,0021701017,1610612764,Washington,39-30,23.0,29.0,29.0,25.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.474,0.75,0.375,29.0,52.0,19.0,290:00,0.536,0.289,0.172,0.277,0.545,0.232,0.146,0.204,WAS,w,1.0
2029,3,2018-03-14T00:00:00,2,0021701017,1610612738,Boston,46-22,37.0,22.0,21.0,26.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.485,0.696,0.462,30.0,44.0,17.0,290:00,0.545,0.232,0.146,0.204,0.536,0.289,0.172,0.277,BOS,l,-1.0
2014,10,2018-03-13T00:00:00,6,0021701010,1610612746,LA,37-29,31.0,31.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.48700000000000004,0.732,0.276,27.0,42.0,14.0,240:00,0.539,0.539,0.137,0.15,0.46,0.149,0.085,0.234,LAC,w,6.0
2015,11,2018-03-13T00:00:00,6,0021701010,1610612741,Chicago,23-44,27.0,33.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.426,0.867,0.24100000000000002,26.0,45.0,9.0,240:00,0.46,0.149,0.085,0.234,0.539,0.539,0.137,0.15,CHI,l,-6.0
2016,12,2018-03-13T00:00:00,7,0021701011,1610612766,Charlotte,29-39,32.0,33.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.484,0.818,0.26899999999999996,22.0,45.0,13.0,240:00,0.522,0.237,0.129,0.182,0.543,0.077,0.114,0.275,CHA,l,-4.0
2017,13,2018-03-13T00:00:00,7,0021701011,1610612740,New Orleans,39-28,37.0,35.0,20.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.5,0.75,0.409,33.0,50.0,12.0,240:00,0.543,0.077,0.114,0.275,0.522,0.237,0.129,0.182,NOP,w,4.0
2018,14,2018-03-13T00:00:00,8,0021701012,1610612753,Orlando,20-48,18.0,19.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.341,1.0,0.304,16.0,41.0,20.0,240:00,0.384,0.11,0.214,0.196,0.53,0.274,0.135,0.256,ORL,l,-36.0
2019,15,2018-03-13T00:00:00,8,0021701012,1610612759,San Antonio,38-30,24.0,38.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.47600000000000003,0.826,0.474,24.0,48.0,12.0,240:00,0.53,0.274,0.135,0.256,0.384,0.11,0.214,0.196,SAS,w,36.0
2020,16,2018-03-13T00:00:00,9,0021701013,1610612765,Detroit,30-37,21.0,18.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.375,0.737,0.2,14.0,32.0,17.0,240:00,0.406,0.238,0.183,0.163,0.638,0.303,0.242,0.314,DET,l,-31.0
2021,17,2018-03-13T00:00:00,9,0021701013,1610612762,Utah,38-30,42.0,22.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.5529999999999999,0.565,0.382,29.0,52.0,22.0,240:00,0.638,0.303,0.242,0.314,0.406,0.238,0.183,0.163,UTA,w,31.0
762,16,2017-12-09T00:00:00,9,0021700383,1610612759,San Antonio,19-8,28.0,24.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.46,0.72,0.316,18.0,52.0,15.0,240:00,0.494,0.287,0.158,0.375,0.481,0.375,0.117,0.227,SAS,w,3.0
763,17,2017-12-09T00:00:00,9,0021700383,1610612756,Phoenix,9-19,17.0,22.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.43799999999999994,0.8,0.28,11.0,40.0,10.0,240:00,0.481,0.375,0.117,0.227,0.494,0.287,0.158,0.375,PHX,l,-3.0
2030,4,2018-03-14T00:00:00,3,0021701018,1610612748,Miami,36-33,31.0,21.0,27.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.414,0.905,0.419,26.0,53.0,14.0,265:00,0.505,0.212,0.139,0.3,0.553,0.266,0.102,0.174,MIA,l,-4.0
2031,5,2018-03-14T00:00:00,3,0021701018,1610612758,Sacramento,22-47,24.0,35.0,32.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.511,0.76,0.33299999999999996,23.0,43.0,11.0,265:00,0.553,0.266,0.102,0.174,0.505,0.212,0.139,0.3,SAC,w,4.0
2032,6,2018-03-14T00:00:00,4,0021701019,1610612747,Los Angeles,31-37,23.0,32.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.452,0.643,0.316,24.0,35.0,14.0,240:00,0.524,0.333,0.136,0.152,0.58,0.346,0.203,0.282,LAL,l,-11.0
2033,7,2018-03-14T00:00:00,4,0021701019,1610612744,Golden State,52-16,26.0,29.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.5429999999999999,0.821,0.3,25.0,50.0,21.0,240:00,0.58,0.346,0.203,0.282,0.524,0.333,0.136,0.152,GSW,w,11.0
760,14,2017-12-09T00:00:00,8,0021700382,1610612760,Oklahoma City,12-13,19.0,27.0,21.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.391,0.581,0.353,18.0,47.0,10.0,265:00,0.457,0.337,0.101,0.333,0.517,0.193,0.145,0.302,OKC,w,1.0
761,15,2017-12-09T00:00:00,8,0021700382,1610612763,Memphis,8-18,34.0,23.0,9.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.44299999999999995,0.588,0.39399999999999996,23.0,47.0,13.0,265:00,0.517,0.193,0.145,0.302,0.457,0.337,0.101,0.333,MEM,l,-1.0
2214,2,2018-03-27T00:00:00,2,0021701109,1610612743,Denver,40-35,23.0,35.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.47200000000000003,0.929,0.433,26.0,40.0,11.0,240:00,0.545,0.157,0.132,0.263,0.582,0.098,0.094,0.231,DEN,l,-4.0
2215,3,2018-03-27T00:00:00,2,0021701109,1610612761,Toronto,55-20,25.0,33.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.511,0.778,0.382,33.0,37.0,9.0,240:00,0.582,0.098,0.094,0.231,0.545,0.157,0.132,0.263,TOR,w,4.0
2400,10,2018-04-08T00:00:00,6,0021701201,1610612762,Utah,47-33,30.0,20.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.506,0.682,0.361,35.0,45.0,18.0,240:00,0.584,0.265,0.174,0.179,0.425,0.237,0.134,0.24,UTA,w,15.0
2401,11,2018-04-08T00:00:00,6,0021701201,1610612747,Los Angeles,34-46,21.0,23.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.39799999999999996,0.818,0.2,20.0,44.0,12.0,240:00,0.425,0.237,0.134,0.24,0.584,0.265,0.174,0.179,LAL,l,-15.0
1812,4,2018-02-27T00:00:00,3,0021700909,1610612755,Philadelphia,32-27,24.0,24.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.41700000000000004,0.826,0.387,25.0,44.0,23.0,240:00,0.488,0.274,0.215,0.278,0.494,0.341,0.161,0.244,PHI,l,-1.0
1813,5,2018-02-27T00:00:00,3,0021700909,1610612748,Miami,32-29,17.0,28.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.439,0.75,0.33299999999999996,19.0,37.0,15.0,240:00,0.494,0.341,0.161,0.244,0.488,0.274,0.215,0.278,MIA,w,1.0
1810,2,2018-02-27T00:00:00,2,0021700908,1610612751,Brooklyn,20-42,29.0,32.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.537,0.767,0.375,29.0,36.0,12.0,240:00,0.61,0.366,0.124,0.068,0.577,0.278,0.104,0.298,BKN,l,-6.0
1811,3,2018-02-27T00:00:00,2,0021700908,1610612739,Cleveland,36-24,25.0,35.0,34.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.515,0.63,0.5,24.0,55.0,11.0,240:00,0.577,0.278,0.104,0.298,0.61,0.366,0.124,0.068,CLE,w,6.0
1804,16,2018-02-26T00:00:00,9,0021700905,1610612745,Houston,47-13,19.0,20.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.43,0.76,0.273,15.0,40.0,15.0,240:00,0.487,0.316,0.165,0.22,0.486,0.31,0.23,0.184,HOU,w,11.0
1805,17,2018-02-26T00:00:00,9,0021700905,1610612762,Utah,31-30,21.0,23.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.43700000000000006,0.727,0.24100000000000002,21.0,39.0,22.0,240:00,0.486,0.31,0.23,0.184,0.487,0.316,0.165,0.22,UTA,l,-11.0
1802,14,2018-02-26T00:00:00,8,0021700904,1610612754,Indiana,34-26,23.0,20.0,22.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.47100000000000003,0.696,0.25,22.0,50.0,12.0,240:00,0.5,0.264,0.12,0.196,0.534,0.205,0.101,0.146,IND,l,-6.0
1803,15,2018-02-26T00:00:00,8,0021700904,1610612742,Dallas,19-42,23.0,26.0,19.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.455,0.833,0.37799999999999995,20.0,44.0,10.0,240:00,0.534,0.205,0.101,0.146,0.5,0.264,0.12,0.196,DAL,w,6.0
1808,0,2018-02-27T00:00:00,1,0021700907,1610612741,Chicago,20-41,29.0,22.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.48100000000000004,0.762,0.375,26.0,44.0,20.0,240:00,0.537,0.259,0.209,0.275,0.628,0.256,0.141,0.154,CHI,l,-15.0
1809,1,2018-02-27T00:00:00,1,0021700907,1610612766,Charlotte,28-33,26.0,25.0,36.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.537,0.7140000000000001,0.429,28.0,35.0,14.0,240:00,0.628,0.256,0.141,0.154,0.537,0.259,0.209,0.275,CHA,w,15.0
1806,18,2018-02-26T00:00:00,10,0021700906,1610612750,Minnesota,38-26,29.0,34.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.513,0.917,0.43799999999999994,22.0,43.0,12.0,240:00,0.559,0.474,0.125,0.258,0.524,0.155,0.155,0.186,MIN,w,18.0
1807,19,2018-02-26T00:00:00,10,0021700906,1610612758,Sacramento,18-42,29.0,31.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.47600000000000003,0.9229999999999999,0.364,22.0,31.0,14.0,240:00,0.524,0.155,0.155,0.186,0.559,0.474,0.125,0.258,SAC,l,-18.0
1796,8,2018-02-26T00:00:00,5,0021700901,1610612765,Detroit,28-32,26.0,27.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.38299999999999995,0.75,0.318,20.0,42.0,13.0,240:00,0.42,0.213,0.126,0.241,0.631,0.288,0.176,0.171,DET,l,-29.0
1797,9,2018-02-26T00:00:00,5,0021700901,1610612761,Toronto,42-17,30.0,29.0,34.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.525,0.9570000000000001,0.447,31.0,47.0,18.0,240:00,0.631,0.288,0.176,0.171,0.42,0.213,0.126,0.241,TOR,w,29.0
