,GAME_DATE_EST,GAME_SEQUENCE,GAME_ID,TEAM_ID,TEAM_CITY_NAME,TEAM_WINS_LOSSES,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,PTS_OT1,PTS_OT2,PTS_OT3,PTS_OT4,PTS_OT5,PTS_OT6,PTS_OT7,PTS_OT8,PTS_OT9,PTS_OT10,PTS,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,TEAM_ABBREVIATION,WL,PTDIFF
2064,2018-03-16T00:00:00,6,0021701034,1610612748,Miami,37-33,25.0,25.0,24.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.38299999999999995,0.7140000000000001,0.278,23.0,43.0,11.0,240:00,0.436,0.149,0.111,0.222,0.48,0.289,0.203,0.184,MIA,w,1.0
2065,2018-03-16T00:00:00,6,0021701034,1610612747,Los Angeles,31-38,24.0,26.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.42100000000000004,0.818,0.474,22.0,49.0,20.0,240:00,0.48,0.289,0.203,0.184,0.436,0.149,0.111,0.222,LAL,l,-1.0
2068,2018-03-17T00:00:00,2,0021701035,1610612754,Indiana,40-30,20.0,25.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.45299999999999996,0.8,0.5,24.0,38.0,15.0,240:00,0.523,0.174,0.154,0.23800000000000002,0.608,0.311,0.152,0.17600000000000002,IND,l,-7.0
2069,2018-03-17T00:00:00,2,0021701035,1610612764,Washington,40-30,25.0,32.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.541,0.826,0.5,29.0,38.0,14.0,240:00,0.608,0.311,0.152,0.17600000000000002,0.523,0.174,0.154,0.23800000000000002,WAS,w,7.0
812,2017-12-13T00:00:00,4,0021700407,1610612743,Denver,15-13,31.0,28.0,33.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.495,0.731,0.321,22.0,48.0,15.0,240:00,0.544,0.28600000000000003,0.163,0.435,0.665,0.304,0.141,0.125,DEN,l,-6.0
813,2017-12-13T00:00:00,4,0021700407,1610612738,Boston,24-6,30.0,38.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.595,0.792,0.44,29.0,30.0,13.0,240:00,0.665,0.304,0.141,0.125,0.544,0.28600000000000003,0.163,0.435,BOS,w,6.0
2074,2018-03-17T00:00:00,5,0021701038,1610612766,Charlotte,30-40,24.0,26.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.36700000000000005,0.813,0.273,11.0,50.0,10.0,240:00,0.41700000000000004,0.35600000000000004,0.099,0.228,0.55,0.18,0.077,0.245,CHA,l,-23.0
2075,2018-03-17T00:00:00,5,0021701038,1610612752,New York,25-45,22.0,35.0,42.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.49,0.778,0.462,24.0,56.0,8.0,240:00,0.55,0.18,0.077,0.245,0.41700000000000004,0.35600000000000004,0.099,0.228,NYK,w,23.0
2076,2018-03-17T00:00:00,6,0021701039,1610612739,Cleveland,40-29,32.0,37.0,16.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.506,0.65,0.35100000000000003,25.0,44.0,13.0,240:00,0.58,0.23,0.133,0.244,0.5379999999999999,0.165,0.122,0.25,CLE,w,5.0
2077,2018-03-17T00:00:00,6,0021701039,1610612741,Chicago,24-45,31.0,21.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.451,0.733,0.47100000000000003,30.0,45.0,12.0,240:00,0.5379999999999999,0.165,0.122,0.25,0.58,0.23,0.133,0.244,CHI,l,-5.0
2226,2018-03-27T00:00:00,7,0021701114,1610612754,Indiana,44-31,18.0,21.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.48100000000000004,0.667,0.28600000000000003,22.0,38.0,10.0,240:00,0.519,0.14800000000000002,0.133,0.19,0.436,0.105,0.18899999999999997,0.36200000000000004,IND,w,11.0
2227,2018-03-27T00:00:00,7,0021701114,1610612744,Golden State,54-20,27.0,21.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.40700000000000003,0.667,0.294,21.0,51.0,16.0,240:00,0.436,0.105,0.18899999999999997,0.36200000000000004,0.519,0.14800000000000002,0.133,0.19,GSW,l,-11.0
2422,2018-04-09T00:00:00,9,0021701212,1610612740,New Orleans,47-34,31.0,28.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.46299999999999997,0.7,0.36700000000000005,34.0,50.0,7.0,240:00,0.521,0.21100000000000002,0.078,0.17,0.469,0.19399999999999998,0.152,0.293,NOP,w,13.0
2423,2018-04-09T00:00:00,9,0021701212,1610612746,LA,42-39,23.0,26.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.45899999999999996,0.42100000000000004,0.11800000000000001,29.0,61.0,16.0,240:00,0.469,0.19399999999999998,0.152,0.293,0.521,0.21100000000000002,0.078,0.17,LAC,l,-13.0
1112,2018-01-03T00:00:00,4,0021700557,1610612750,Minnesota,24-15,22.0,21.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.45,0.8,0.091,10.0,32.0,8.0,240:00,0.456,0.375,0.085,0.171,0.611,0.153,0.215,0.138,MIN,l,-1.0
1113,2018-01-03T00:00:00,4,0021700557,1610612751,Brooklyn,15-23,24.0,24.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.514,0.909,0.467,22.0,38.0,19.0,240:00,0.611,0.153,0.215,0.138,0.456,0.375,0.085,0.171,BKN,w,1.0
1880,2018-03-03T00:00:00,7,0021700942,1610612762,Utah,33-30,25.0,27.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.415,0.655,0.344,20.0,52.0,13.0,240:00,0.48200000000000004,0.354,0.134,0.22899999999999998,0.433,0.191,0.132,0.212,UTA,w,7.0
1881,2018-03-03T00:00:00,7,0021700942,1610612758,Sacramento,19-44,17.0,26.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.382,0.8240000000000001,0.3,15.0,48.0,13.0,240:00,0.433,0.191,0.132,0.212,0.48200000000000004,0.354,0.134,0.22899999999999998,SAC,l,-7.0
2418,2018-04-09T00:00:00,7,0021701210,1610612758,Sacramento,26-55,25.0,25.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.40700000000000003,0.647,0.444,16.0,45.0,12.0,240:00,0.457,0.21,0.136,0.261,0.451,0.354,0.087,0.25,SAC,l,-13.0
2419,2018-04-09T00:00:00,7,0021701210,1610612759,San Antonio,47-34,17.0,26.0,17.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.415,0.828,0.222,18.0,45.0,8.0,240:00,0.451,0.354,0.087,0.25,0.457,0.21,0.136,0.261,SAS,w,13.0
1676,2018-02-11T00:00:00,8,0021700840,1610612762,Utah,28-28,19.0,24.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.466,0.909,0.5,23.0,58.0,13.0,240:00,0.54,0.25,0.13699999999999998,0.34,0.46299999999999997,0.309,0.131,0.125,UTA,w,19.0
1677,2018-02-11T00:00:00,8,0021700840,1610612757,Portland,31-26,26.0,18.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.40700000000000003,0.84,0.36,16.0,37.0,13.0,240:00,0.46299999999999997,0.309,0.131,0.125,0.54,0.25,0.13699999999999998,0.34,POR,l,-19.0
1678,2018-02-12T00:00:00,1,0021700841,1610612740,New Orleans,30-26,32.0,28.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.44,1.0,0.41200000000000003,31.0,53.0,11.0,240:00,0.51,0.16,0.11,0.2,0.41600000000000004,0.337,0.128,0.24600000000000002,NOP,w,15.0
1679,2018-02-12T00:00:00,1,0021700841,1610612765,Detroit,27-29,31.0,21.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.368,0.75,0.257,18.0,54.0,14.0,240:00,0.41600000000000004,0.337,0.128,0.24600000000000002,0.51,0.16,0.11,0.2,DET,l,-15.0
1680,2018-02-12T00:00:00,2,0021700842,1610612752,New York,23-35,21.0,34.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.392,0.857,0.25,16.0,33.0,19.0,240:00,0.43,0.354,0.184,0.18899999999999997,0.613,0.32,0.195,0.212,NYK,l,-16.0
1681,2018-02-12T00:00:00,2,0021700842,1610612755,Philadelphia,29-25,31.0,26.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.547,0.667,0.526,27.0,37.0,17.0,240:00,0.613,0.32,0.195,0.212,0.43,0.354,0.184,0.18899999999999997,PHI,w,16.0
1558,2018-02-03T00:00:00,6,0021700780,1610612740,New Orleans,28-24,29.0,24.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.41600000000000004,0.882,0.242,23.0,51.0,13.0,240:00,0.455,0.168,0.126,0.321,0.5579999999999999,0.168,0.14300000000000002,0.267,NOP,l,-11.0
1559,2018-02-03T00:00:00,6,0021700780,1610612750,Minnesota,34-22,37.0,29.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.505,0.75,0.47600000000000003,21.0,50.0,12.0,240:00,0.5579999999999999,0.168,0.14300000000000002,0.267,0.455,0.168,0.126,0.321,MIN,w,11.0
1684,2018-02-12T00:00:00,4,0021700844,1610612753,Orlando,18-38,27.0,24.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.44,0.895,0.32299999999999995,24.0,39.0,9.0,240:00,0.5,0.226,0.105,0.16699999999999998,0.506,0.239,0.113,0.256,ORL,l,-4.0
1685,2018-02-12T00:00:00,4,0021700844,1610612741,Chicago,20-36,30.0,23.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.455,0.762,0.281,25.0,46.0,11.0,240:00,0.506,0.239,0.113,0.256,0.5,0.226,0.105,0.16699999999999998,CHI,w,4.0
1686,2018-02-12T00:00:00,5,0021700845,1610612759,San Antonio,35-23,22.0,26.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.447,0.68,0.24,23.0,44.0,11.0,240:00,0.48200000000000004,0.294,0.111,0.19,0.48200000000000004,0.35700000000000004,0.102,0.2,SAS,l,-2.0
1687,2018-02-12T00:00:00,5,0021700845,1610612762,Utah,29-28,25.0,29.0,15.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.41700000000000004,0.667,0.45799999999999996,15.0,43.0,9.0,240:00,0.48200000000000004,0.35700000000000004,0.102,0.2,0.48200000000000004,0.294,0.111,0.19,UTA,w,2.0
1688,2018-02-12T00:00:00,6,0021700846,1610612756,Phoenix,18-40,24.0,21.0,26.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.34700000000000003,0.636,0.13,13.0,47.0,15.0,240:00,0.363,0.23199999999999998,0.159,0.263,0.6459999999999999,0.23600000000000002,0.11599999999999999,0.179,PHX,l,-46.0
1689,2018-02-12T00:00:00,6,0021700846,1610612744,Golden State,44-13,25.0,37.0,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.584,0.667,0.423,36.0,49.0,11.0,240:00,0.6459999999999999,0.23600000000000002,0.11599999999999999,0.179,0.363,0.23199999999999998,0.159,0.263,GSW,w,46.0
1690,2018-02-13T00:00:00,1,0021700847,1610612748,Miami,30-27,24.0,31.0,26.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.488,0.8420000000000001,0.414,24.0,51.0,16.0,240:00,0.5579999999999999,0.221,0.159,0.233,0.539,0.256,0.079,0.146,MIA,l,-3.0
1691,2018-02-13T00:00:00,1,0021700847,1610612761,Toronto,40-16,28.0,29.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.467,0.7829999999999999,0.371,24.0,40.0,8.0,240:00,0.539,0.256,0.079,0.146,0.5579999999999999,0.221,0.159,0.233,TOR,w,3.0
1692,2018-02-13T00:00:00,2,0021700848,1610612737,Atlanta,18-40,24.0,19.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.384,0.7,0.34299999999999997,21.0,50.0,12.0,240:00,0.45299999999999996,0.233,0.14800000000000002,0.292,0.47700000000000004,0.193,0.109,0.28,ATL,l,-5.0
1693,2018-02-13T00:00:00,2,0021700848,1610612749,Milwaukee,32-24,21.0,20.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.43200000000000005,0.765,0.32,23.0,48.0,10.0,240:00,0.47700000000000004,0.193,0.109,0.28,0.45299999999999996,0.233,0.14800000000000002,0.292,MIL,w,5.0
1694,2018-02-13T00:00:00,3,0021700849,1610612745,Houston,43-13,23.0,31.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.494,0.759,0.46799999999999997,25.0,37.0,6.0,240:00,0.627,0.349,0.065,0.225,0.512,0.27399999999999997,0.096,0.243,HOU,w,18.0
1695,2018-02-13T00:00:00,3,0021700849,1610612750,Minnesota,35-25,31.0,19.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.47600000000000003,0.9570000000000001,0.261,22.0,40.0,8.0,240:00,0.512,0.27399999999999997,0.096,0.243,0.627,0.349,0.065,0.225,MIN,l,-18.0
1632,2018-02-09T00:00:00,2,0021700818,1610612740,New Orleans,28-26,14.0,27.0,11.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.34700000000000003,0.5,0.258,17.0,46.0,12.0,240:00,0.389,0.168,0.113,0.138,0.495,0.09699999999999999,0.152,0.174,NOP,l,-18.0
1633,2018-02-09T00:00:00,2,0021700818,1610612755,Philadelphia,27-25,32.0,24.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.419,0.889,0.41200000000000003,26.0,58.0,15.0,240:00,0.495,0.09699999999999999,0.152,0.174,0.389,0.168,0.113,0.138,PHI,w,18.0
1916,2018-03-06T00:00:00,4,0021700960,1610612745,Houston,50-13,26.0,28.0,33.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.528,0.853,0.515,25.0,37.0,20.0,240:00,0.6459999999999999,0.47200000000000003,0.20800000000000002,0.24100000000000002,0.5589999999999999,0.11800000000000001,0.18899999999999997,0.28600000000000003,HOU,w,10.0
1917,2018-03-06T00:00:00,4,0021700960,1610612760,Oklahoma City,37-29,24.0,21.0,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.495,0.727,0.353,18.0,34.0,19.0,240:00,0.5589999999999999,0.11800000000000001,0.18899999999999997,0.28600000000000003,0.6459999999999999,0.47200000000000003,0.20800000000000002,0.24100000000000002,OKC,l,-10.0
1930,2018-03-07T00:00:00,3,0021700967,1610612763,Memphis,18-46,22.0,29.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.488,0.8,0.345,24.0,33.0,14.0,240:00,0.5489999999999999,0.305,0.152,0.22,0.601,0.405,0.192,0.273,MEM,l,-9.0
1931,2018-03-07T00:00:00,3,0021700967,1610612741,Chicago,22-42,30.0,34.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.532,0.75,0.379,25.0,41.0,20.0,240:00,0.601,0.405,0.192,0.273,0.5489999999999999,0.305,0.152,0.22,CHI,w,9.0
1928,2018-03-07T00:00:00,2,0021700966,1610612761,Toronto,46-18,27.0,18.0,40.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.446,0.905,0.3,33.0,47.0,9.0,265:00,0.505,0.20800000000000002,0.092,0.20800000000000002,0.561,0.256,0.149,0.2,TOR,w,2.0
1929,2018-03-07T00:00:00,2,0021700966,1610612765,Detroit,29-36,23.0,36.0,25.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.489,0.7829999999999999,0.5,27.0,51.0,16.0,265:00,0.561,0.256,0.149,0.2,0.505,0.20800000000000002,0.092,0.20800000000000002,DET,l,-2.0
1926,2018-03-07T00:00:00,1,0021700965,1610612762,Utah,35-30,32.0,22.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.513,0.688,0.355,30.0,42.0,12.0,240:00,0.581,0.2,0.14,0.184,0.40299999999999997,0.193,0.128,0.28600000000000003,UTA,w,20.0
1927,2018-03-07T00:00:00,1,0021700965,1610612754,Indiana,37-28,20.0,24.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.386,0.765,0.13,12.0,45.0,12.0,240:00,0.40299999999999997,0.193,0.128,0.28600000000000003,0.581,0.2,0.14,0.184,IND,l,-20.0
1570,2018-02-04T00:00:00,3,0021700786,1610612737,Atlanta,16-37,21.0,23.0,25.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.402,0.737,0.455,25.0,44.0,16.0,240:00,0.489,0.218,0.163,0.289,0.46299999999999997,0.16,0.151,0.34,ATL,w,3.0
1571,2018-02-04T00:00:00,3,0021700786,1610612752,New York,23-31,22.0,16.0,33.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.436,0.6,0.217,16.0,48.0,15.0,240:00,0.46299999999999997,0.16,0.151,0.34,0.489,0.218,0.163,0.289,NYK,l,-3.0
1000,2017-12-26T00:00:00,4,0021700501,1610612741,Chicago,11-22,22.0,34.0,27.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.43700000000000006,0.6,0.35700000000000004,26.0,47.0,6.0,240:00,0.485,0.243,0.066,0.28800000000000003,0.53,0.289,0.183,0.111,CHI,w,9.0
1001,2017-12-26T00:00:00,4,0021700501,1610612749,Milwaukee,17-15,31.0,22.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.47,0.75,0.32299999999999995,23.0,41.0,17.0,240:00,0.53,0.289,0.183,0.111,0.485,0.243,0.066,0.28800000000000003,MIL,l,-9.0
2426,2018-04-10T00:00:00,2,0021701214,1610612755,Philadelphia,51-30,27.0,34.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.494,0.6,0.45899999999999996,29.0,54.0,18.0,240:00,0.5920000000000001,0.345,0.168,0.262,0.485,0.265,0.09,0.157,PHI,w,8.0
2427,2018-04-10T00:00:00,2,0021701214,1610612737,Atlanta,24-58,32.0,23.0,24.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.418,0.6920000000000001,0.35100000000000003,27.0,39.0,10.0,240:00,0.485,0.265,0.09,0.157,0.5920000000000001,0.345,0.168,0.262,ATL,l,-8.0
2428,2018-04-10T00:00:00,3,0021701215,1610612738,Boston,54-27,30.0,24.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.379,0.815,0.39399999999999996,22.0,44.0,16.0,240:00,0.45399999999999996,0.31,0.165,0.24100000000000002,0.584,0.24100000000000002,0.196,0.244,BOS,l,-12.0
2429,2018-04-10T00:00:00,3,0021701215,1610612764,Washington,43-38,22.0,30.0,27.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.494,0.8,0.5,32.0,51.0,20.0,240:00,0.584,0.24100000000000002,0.196,0.244,0.45399999999999996,0.31,0.165,0.24100000000000002,WAS,w,12.0
656,2017-12-02T00:00:00,4,0021700329,1610612763,Memphis,7-15,32.0,20.0,30.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.512,0.857,0.565,31.0,36.0,12.0,240:00,0.589,0.16699999999999998,0.134,0.16699999999999998,0.633,0.307,0.11599999999999999,0.032,MEM,l,-5.0
657,2017-12-02T00:00:00,4,0021700329,1610612739,Cleveland,16-7,28.0,38.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.56,0.9129999999999999,0.45799999999999996,24.0,31.0,10.0,240:00,0.633,0.307,0.11599999999999999,0.032,0.589,0.16699999999999998,0.134,0.16699999999999998,CLE,w,5.0
654,2017-12-02T00:00:00,3,0021700328,1610612737,Atlanta,5-17,25.0,29.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.475,0.7140000000000001,0.37,18.0,47.0,8.0,240:00,0.525,0.141,0.098,0.27699999999999997,0.518,0.256,0.193,0.261,ATL,w,12.0
655,2017-12-02T00:00:00,3,0021700328,1610612751,Brooklyn,8-14,22.0,23.0,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.415,0.81,0.405,26.0,46.0,19.0,240:00,0.518,0.256,0.193,0.261,0.525,0.141,0.098,0.27699999999999997,BKN,l,-12.0
2162,2018-03-23T00:00:00,5,0021701082,1610612751,Brooklyn,23-50,32.0,32.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.488,0.613,0.40700000000000003,21.0,40.0,9.0,240:00,0.5539999999999999,0.369,0.106,0.11599999999999999,0.5579999999999999,0.337,0.105,0.125,BKN,l,-4.0
2163,2018-03-23T00:00:00,5,0021701082,1610612761,Toronto,54-19,31.0,28.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.47700000000000004,0.69,0.5,26.0,43.0,10.0,240:00,0.5579999999999999,0.337,0.105,0.125,0.5539999999999999,0.369,0.106,0.11599999999999999,TOR,w,4.0
648,2017-12-01T00:00:00,8,0021700325,1610612740,New Orleans,11-11,29.0,26.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.483,0.6,0.5,28.0,42.0,10.0,240:00,0.569,0.172,0.102,0.136,0.565,0.294,0.083,0.182,NOP,l,-6.0
649,2017-12-01T00:00:00,8,0021700325,1610612762,Utah,12-11,27.0,16.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.494,0.72,0.4,25.0,46.0,7.0,240:00,0.565,0.294,0.083,0.182,0.569,0.172,0.102,0.136,UTA,w,6.0
646,2017-12-01T00:00:00,7,0021700324,1610612750,Minnesota,13-10,33.0,21.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.513,0.81,0.5,26.0,26.0,16.0,240:00,0.5920000000000001,0.276,0.177,0.171,0.57,0.278,0.201,0.39399999999999996,MIN,l,-4.0
647,2017-12-01T00:00:00,7,0021700324,1610612760,Oklahoma City,9-12,42.0,22.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.519,0.955,0.308,28.0,42.0,18.0,240:00,0.57,0.278,0.201,0.39399999999999996,0.5920000000000001,0.276,0.177,0.171,OKC,w,4.0
652,2017-12-02T00:00:00,2,0021700327,1610612746,LA,8-13,17.0,21.0,28.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.349,0.696,0.273,16.0,38.0,10.0,240:00,0.384,0.267,0.114,0.22,0.557,0.32899999999999996,0.184,0.35700000000000004,LAC,l,-26.0
653,2017-12-02T00:00:00,2,0021700327,1610612742,Dallas,6-17,24.0,35.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.456,0.769,0.457,24.0,54.0,15.0,240:00,0.557,0.32899999999999996,0.184,0.35700000000000004,0.384,0.267,0.114,0.22,DAL,w,26.0
650,2017-12-02T00:00:00,1,0021700326,1610612756,Phoenix,8-16,22.0,32.0,25.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.475,0.727,0.292,24.0,47.0,10.0,240:00,0.51,0.109,0.11800000000000001,0.37200000000000005,0.613,0.28800000000000003,0.095,0.114,PHX,l,-5.0
651,2017-12-02T00:00:00,1,0021700326,1610612738,Boston,20-4,31.0,29.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.525,0.7829999999999999,0.452,32.0,31.0,9.0,240:00,0.613,0.28800000000000003,0.095,0.114,0.51,0.109,0.11800000000000001,0.37200000000000005,BOS,w,5.0
640,2017-12-01T00:00:00,4,0021700321,1610612766,Charlotte,8-13,30.0,19.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.48100000000000004,0.905,0.25,21.0,40.0,22.0,240:00,0.513,0.266,0.21899999999999997,0.25,0.575,0.263,0.215,0.231,CHA,l,-5.0
641,2017-12-01T00:00:00,4,0021700321,1610612748,Miami,11-11,22.0,28.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.488,0.619,0.4,25.0,39.0,21.0,240:00,0.575,0.263,0.215,0.231,0.513,0.266,0.21899999999999997,0.25,MIA,w,5.0
636,2017-12-01T00:00:00,2,0021700320,1610612765,Detroit,14-7,26.0,26.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.44299999999999995,0.632,0.3,20.0,32.0,15.0,240:00,0.5,0.24100000000000002,0.153,0.10800000000000001,0.522,0.213,0.11900000000000001,0.364,DET,l,-18.0
